varName	varType	n	beta	lower	upper	pvalue	resType	description	isTraitOfInterest	Cat1_ID	Cat1_Title	Cat2_ID	Cat2_Title	Cat3_ID	Cat3_Title	Category	Path
20015	CONTINUOUS	271224	-0.0376212355847265	-0.0404677672414745	-0.0347747039279784	9.09344721413802e-148	LINEAR	Sitting height		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100010	UK Biobank Assessment Centre > Physical measures > Anthropometry > Body size measures
50	CONTINUOUS	271221	-0.0329223785594827	-0.0355631700628136	-0.0302815870561519	1.01711564910818e-131	LINEAR	Standing height		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100010	UK Biobank Assessment Centre > Physical measures > Anthropometry > Body size measures
51	CONTINUOUS	271224	-0.0314196433465557	-0.0343727160515079	-0.0284665706416035	1.69061666091315e-96	LINEAR	Seated height		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100010	UK Biobank Assessment Centre > Physical measures > Anthropometry > Body size measures
20153	CONTINUOUS	158339	-0.0180911961765961	-0.0201726164291223	-0.0160097759240699	5.10609021577916e-65	LINEAR	"Forced expiratory volume in 1-second (FEV1), predicted"		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
3062	CONTINUOUS	247511	-0.0193676702726416	-0.0222107777583721	-0.0165245627869111	1.19705037730035e-40	LINEAR	Forced vital capacity (FVC)		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
20151	CONTINUOUS	203826	-0.0197630355766009	-0.0227870505985734	-0.0167390205546283	1.50668242843938e-37	LINEAR	"Forced vital capacity (FVC), Best measure"		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
3063	CONTINUOUS	247511	-0.018950290234832	-0.0218518672861922	-0.0160487131834719	1.67110668089595e-37	LINEAR	Forced expiratory volume in 1-second (FEV1)		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
23129	CONTINUOUS	266667	-0.0152201184122925	-0.01758173021703	-0.012858506607555	1.44765708553095e-36	LINEAR	Trunk fat-free mass		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
23130	CONTINUOUS	266641	-0.015048992534283	-0.0174021451673381	-0.0126958399012278	4.94792539394525e-36	LINEAR	Trunk predicted mass		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
4079	INTEGER	256245	0.0238630352314187	0.0200508240529511	0.0276752464098862	1.36381994571783e-34	LINEAR	"Diastolic blood pressure, automated reading"		100000	UK Biobank Assessment Centre	100006	Physical measures	100011	Blood pressure	100011	UK Biobank Assessment Centre > Physical measures > Blood pressure
1697	CAT-SIN	267453	-0.0450150218972176	-0.0522887565653496	-0.0377412872290855	7.20689607471933e-34	ORDERED-LOGISTIC	Comparative height size at age 10		100000	UK Biobank Assessment Centre	100025	Touchscreen	100033	Early life factors	100033	UK Biobank Assessment Centre > Touchscreen > Early life factors
20150	CONTINUOUS	203826	-0.0191156769652745	-0.0222288226170739	-0.0160025313134751	2.39195312593437e-33	LINEAR	"Forced expiratory volume in 1-second (FEV1), Best measure"		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
23101	CONTINUOUS	266852	-0.0141201106204682	-0.0164808210931654	-0.0117594001477711	9.87184668378871e-32	LINEAR	Whole body fat-free mass		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
6150#100	CAT-MUL	84940/186496(271436)	-0.0503086785809039	-0.0587444649200028	-0.0418743025854177	1.43894240694592e-31	LOGISTIC-BINARY	Vascular/heart problems diagnosed by doctor		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100044	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medical conditions
131286	DATE	158549/113330(271879)	0.0476207754317116	0.0395719709686779	0.0556709509067799	4.35906578966477e-31	LOGISTIC-BINARY	Date I10 first reported (essential (primary) hypertension)		2409	Health-related outcomes		First occurrences		First occurrences	2409	Health-related outcomes > First occurrences > Circulatory system disorders
23102	CONTINUOUS	266876	-0.0139511827535014	-0.0163167568847559	-0.0115856086222469	6.75268105758888e-31	LINEAR	Whole body water mass		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
